timestamp,fps,latency_ms,ram_usage_percent,cpu_usage_percent,temperature,num_detections
2026-04-05T18:15:50.359,9.9,97.83,79.7,79.7,0.0,9
2026-04-05T18:15:50.477,9.79,112.41,79.6,80.2,0.0,9
2026-04-05T18:15:50.610,9.55,127.73,79.6,80.2,0.0,9
2026-04-05T18:15:50.737,9.43,117.79,79.6,80.2,0.0,9
2026-04-05T18:15:50.851,9.45,104.41,79.6,80.2,0.0,9
2026-04-05T18:15:50.960,9.47,103.21,79.7,90.0,0.0,8
2026-04-05T18:15:51.063,9.54,97.67,79.7,90.0,0.0,10
2026-04-05T18:15:51.168,9.58,100.04,79.7,90.0,0.0,10
2026-04-05T18:15:51.277,9.63,99.62,79.7,90.0,0.0,12
2026-04-05T18:15:51.388,9.67,99.78,79.7,90.0,0.0,13
2026-04-05T18:15:51.497,9.67,103.52,79.7,79.3,0.0,14
2026-04-05T18:15:51.602,9.71,98.85,79.7,79.3,0.0,14
2026-04-05T18:15:51.717,9.69,104.6,79.7,79.3,0.0,11
2026-04-05T18:15:51.825,9.71,101.33,79.7,79.3,0.0,9
2026-04-05T18:15:51.936,9.68,105.89,79.7,80.0,0.0,9
2026-04-05T18:15:52.046,9.71,100.48,79.7,80.0,0.0,9
2026-04-05T18:15:52.161,9.69,104.93,79.7,80.0,0.0,12
2026-04-05T18:15:52.274,9.68,104.11,79.7,80.0,0.0,12
2026-04-05T18:15:52.385,9.7,101.42,79.7,80.0,0.0,12
2026-04-05T18:15:52.495,9.73,100.37,79.7,80.5,0.0,11
2026-04-05T18:15:52.606,9.74,100.88,79.7,80.5,0.0,13
2026-04-05T18:15:52.716,9.77,99.88,79.7,80.5,0.0,10
2026-04-05T18:15:52.822,9.79,99.9,79.7,80.5,0.0,10
2026-04-05T18:15:52.929,9.82,99.86,79.7,78.9,0.0,15
2026-04-05T18:15:53.036,9.86,96.84,79.7,78.9,0.0,14
2026-04-05T18:15:53.146,9.84,103.89,79.7,78.9,0.0,11
2026-04-05T18:15:53.253,9.89,96.54,79.7,78.9,0.0,16
2026-04-05T18:15:53.363,9.86,103.97,79.7,78.9,0.0,16
2026-04-05T18:15:53.477,9.82,105.32,79.5,82.6,0.0,15
2026-04-05T18:15:53.590,9.82,101.88,79.5,82.6,0.0,11
2026-04-05T18:15:53.697,9.84,99.85,79.5,82.6,0.0,13
2026-04-05T18:15:53.800,9.9,95.43,79.5,82.6,0.0,11
2026-04-05T18:15:53.911,9.88,103.53,79.5,82.6,0.0,10
2026-04-05T18:15:54.021,9.88,101.02,79.6,76.6,0.0,10
2026-04-05T18:15:54.133,9.84,104.9,79.6,76.6,0.0,10
2026-04-05T18:15:54.240,9.89,96.97,79.6,76.6,0.0,9
2026-04-05T18:15:54.344,9.94,95.5,79.6,76.6,0.0,14
2026-04-05T18:15:54.457,9.93,102.14,79.6,82.3,0.0,14
2026-04-05T18:15:54.563,9.97,96.59,79.6,82.3,0.0,16
2026-04-05T18:15:54.668,9.98,98.87,79.6,82.3,0.0,13
2026-04-05T18:15:54.774,9.99,99.17,79.6,82.3,0.0,11
2026-04-05T18:15:54.885,9.98,101.34,79.6,82.3,0.0,10
2026-04-05T18:15:55.013,9.81,117.77,79.6,80.3,0.0,11
2026-04-05T18:15:55.127,9.78,105.14,79.6,80.3,0.0,15
2026-04-05T18:15:55.233,9.83,96.85,79.6,80.3,0.0,12
2026-04-05T18:15:55.345,9.83,102.13,79.6,80.3,0.0,13
2026-04-05T18:15:55.458,9.77,107.72,79.6,81.4,0.0,12
2026-04-05T18:15:55.566,9.81,98.32,79.6,81.4,0.0,11
2026-04-05T18:15:55.675,9.83,99.79,79.6,81.4,0.0,12
2026-04-05T18:15:55.784,9.83,101.86,79.6,81.4,0.0,14
2026-04-05T18:15:55.900,9.79,106.14,79.6,81.4,0.0,13
2026-04-05T18:15:56.018,9.72,109.3,79.7,85.6,0.0,13
2026-04-05T18:15:56.123,9.77,97.0,79.7,85.6,0.0,9
2026-04-05T18:15:56.236,9.76,104.01,79.7,85.6,0.0,11
2026-04-05T18:15:56.343,9.8,98.17,79.7,85.6,0.0,9
2026-04-05T18:15:56.455,9.8,102.27,79.6,80.5,0.0,11
2026-04-05T18:15:56.563,9.83,98.79,79.6,80.5,0.0,10
2026-04-05T18:15:56.670,9.87,97.15,79.6,80.5,0.0,10
2026-04-05T18:15:56.780,9.87,101.87,79.6,80.5,0.0,11
2026-04-05T18:15:56.895,9.81,107.49,79.6,80.5,0.0,11
2026-04-05T18:15:57.014,9.73,110.03,79.6,82.1,0.0,11
2026-04-05T18:15:57.124,9.75,101.13,79.6,82.1,0.0,10
2026-04-05T18:15:57.232,9.79,97.97,79.6,82.1,0.0,10
2026-04-05T18:15:57.335,9.84,97.49,79.6,82.1,0.0,10
2026-04-05T18:15:57.444,9.86,99.64,79.6,82.1,0.0,13
2026-04-05T18:15:57.562,9.79,108.31,79.5,83.7,0.0,10
2026-04-05T18:15:57.670,9.82,98.51,79.5,83.7,0.0,11
2026-04-05T18:15:57.780,9.84,99.74,79.5,83.7,0.0,11
2026-04-05T18:15:57.888,9.87,98.9,79.5,83.7,0.0,11
2026-04-05T18:15:58.001,9.83,105.57,79.6,78.9,0.0,8
2026-04-05T18:15:58.107,9.87,97.23,79.6,78.9,0.0,10
2026-04-05T18:15:58.214,9.88,100.93,79.6,78.9,0.0,11
2026-04-05T18:15:58.318,9.94,95.19,79.6,78.9,0.0,11
2026-04-05T18:15:58.424,9.96,98.02,79.6,78.9,0.0,9
2026-04-05T18:15:58.538,9.92,104.18,79.5,76.6,0.0,8
2026-04-05T18:15:58.644,9.96,97.3,79.5,76.6,0.0,8
2026-04-05T18:15:58.754,9.96,100.46,79.5,76.6,0.0,9
2026-04-05T18:15:58.879,9.81,115.08,79.5,76.6,0.0,8
2026-04-05T18:15:59.008,9.64,120.57,79.3,87.9,0.0,8
2026-04-05T18:15:59.133,9.52,117.0,79.3,87.9,0.0,10
2026-04-05T18:15:59.241,9.57,99.42,79.3,87.9,0.0,8
2026-04-05T18:15:59.343,9.64,96.76,79.3,87.9,0.0,8
2026-04-05T18:15:59.449,9.7,96.75,79.3,87.9,0.0,7
2026-04-05T18:15:59.555,9.73,100.11,79.2,84.5,0.0,8
2026-04-05T18:15:59.660,9.8,95.79,79.2,84.5,0.0,7
2026-04-05T18:15:59.762,9.85,96.48,79.2,84.5,0.0,10
2026-04-05T18:15:59.914,9.47,142.36,79.2,84.5,0.0,7
2026-04-05T18:16:00.064,9.16,141.82,79.3,88.4,0.0,6
2026-04-05T18:16:00.194,9.06,121.18,79.3,88.4,0.0,7
2026-04-05T18:16:00.318,9.02,114.67,79.3,88.4,0.0,7
2026-04-05T18:16:00.427,9.11,99.8,79.3,88.4,0.0,7
2026-04-05T18:16:00.538,9.17,102.45,79.4,94.1,0.0,9
2026-04-05T18:16:00.647,9.25,100.57,79.4,94.1,0.0,7
2026-04-05T18:16:00.750,9.34,97.8,79.4,94.1,0.0,5
2026-04-05T18:16:00.859,9.38,101.67,79.4,94.1,0.0,7
2026-04-05T18:16:00.972,9.4,104.1,79.4,94.1,0.0,4
2026-04-05T18:16:01.084,9.43,103.85,79.4,83.7,0.0,4
2026-04-05T18:16:01.193,9.48,100.55,79.4,83.7,0.0,4
2026-04-05T18:16:01.301,9.53,99.63,79.4,83.7,0.0,7
2026-04-05T18:16:01.404,9.6,97.37,79.4,83.7,0.0,8
2026-04-05T18:16:01.510,9.63,100.37,79.3,80.0,0.0,5
2026-04-05T18:16:01.611,9.71,96.01,79.3,80.0,0.0,8
2026-04-05T18:16:01.717,9.73,100.26,79.3,80.0,0.0,8
2026-04-05T18:16:01.824,9.77,98.69,79.3,80.0,0.0,5
2026-04-05T18:16:01.928,9.84,95.62,79.3,80.0,0.0,6
2026-04-05T18:16:02.037,9.83,101.84,79.3,78.0,0.0,6
2026-04-05T18:16:02.138,9.89,95.46,79.3,78.0,0.0,7
2026-04-05T18:16:02.244,9.92,98.98,79.3,78.0,0.0,6
2026-04-05T18:16:02.348,9.97,95.27,79.3,78.0,0.0,7
2026-04-05T18:16:02.451,9.99,98.56,79.3,78.0,0.0,6
2026-04-05T18:16:02.561,9.98,100.75,79.3,77.3,0.0,6
2026-04-05T18:16:02.664,10.0,98.33,79.3,77.3,0.0,11
2026-04-05T18:16:02.772,10.01,99.43,79.3,77.3,0.0,10
